trip_index,route_index,trip_headsign,direction_id
29826,540,Pankrac,1
29827,945,Kubanske namesti,0
29828,491,Opatov,0
29829,245,Velka Ohrada,0
29830,861,Bila Hora,1
29831,300,Strasnicka,1
29832,1144,Nemocnice Motol,0
29833,480,Obchodni centrum Zlicin,1
29834,364,Sidliste Rohoznik,0
29835,101,Smichovske nadrazi,0
29836,106,Letiste,0
29837,138,Smukyrka,0
29838,37,Sidliste Bohnice,0
29839,174,Hradcanska,0
29840,436,Depo Hostivar,0
29841,173,Chaplinovo namesti,0
29842,116,Narodni divadlo,1
29843,528,Nadrazi Holesovice,0
29844,724,Nadrazi Hostivar,0
29845,548,Na Beranku,0
29846,407,Sidliste Modrany,1
29847,763,Velka Ohrada,1
29848,643,Staromestska,1
29849,459,Chodov,0
29850,729,Nadrazi Hostivar,0
29851,146,Smichovske nadrazi,1
29852,181,Dvorce,0
29853,988,Spojovaci,0
29854,536,Sidliste Lhotka,0
29855,74,Obchodni centrum Cakovice,1
29856,687,Zelivskeho,1
29857,511,Haje,0
29858,995,Narodni divadlo,1
29859,512,Haje,0
29860,299,Koleje Jizni Mesto,0
29861,873,Divoka Sarka,1
29862,308,Nemocnice Vinohrady,1
29863,480,Obchodni centrum Zlicin,1
29864,847,Obchodni centrum Sarska,0
29865,211,Sidliste Skalka,1
29866,500,Opatov,0
29867,909,Kotlarka,1
29868,183,Podolska vodarna,1
29869,180,Podolska vodarna,1
29870,501,Opatov,0
29871,178,Florenc,1
29872,873,Divoka Sarka,1
29873,137,Smukyrka,0
29874,525,Cerny Most,1
29875,697,Sidliste Libus,0
29876,446,Haje,0
29877,221,Zelivskeho,1
29878,982,Spojovaci,0
29879,631,Poliklinika Mazurska,1
29880,446,Haje,0
29881,626,Nadrazi Holesovice,1
29882,257,Vyhledy,0
29883,292,Sidliste Cimice,1
29884,46,Smichovske nadrazi,0
29885,802,Sidliste Uhrineves,0
29886,65,Dolni Pocernice,0
29887,1156,Zlicin,1
29888,1167,Letnany,1
29889,989,Sidliste Repy,1
29890,219,Komorany,0
29891,552,Na Knizeci,1
29892,680,Nadrazi Klanovice,1
29893,911,Smichovske nadrazi,0
29894,971,Ustredni dilny DP,0
29895,273,Olsanske hrbitovy,0
29896,753,Sidliste Horni Pocernice,0
29897,641,Ohrada,0
29898,456,Karlovo namesti,1
29899,387,Na Knizeci,1
29900,92,Kacerov,1
29901,322,Letnany,1
29902,407,Sidliste Modrany,1
29903,853,Nadrazi Radotin,1
29904,254,Habrova,0
29905,367,Sobin,1
29906,209,Skalka,1
29907,541,Spojovaci,0
29908,419,Prazska ctvrt,0
29909,21,Spojovaci,0
29910,626,Nadrazi Holesovice,1
29911,87,Zoologicka zahrada,0
29912,617,Sidliste Bohnice,0
29913,52,Suchdol,0
29914,233,Sporilov,1
29915,127,Na Knizeci,1
29916,520,Velka Ohrada,1
29917,588,Smichovske nadrazi,0
29918,123,Na Knizeci,1
29919,109,Vystaviste,0
29920,480,Obchodni centrum Zlicin,1
29921,219,Komorany,0
29922,49,Kacerov,1
29923,189,Chodov,0
29924,221,Zelivskeho,1
29925,249,Poliklinika Mazurska,0
29926,317,Sidliste Letnany,0
29927,420,Jizni Mesto,1
29928,194,Jizni Mesto,0
29929,561,Seberak,0
29930,6,Sidliste Petriny,1
29931,581,Smichovske nadrazi,0
29932,832,Smichovske nadrazi,1
29933,206,U Waltrovky,0
29934,296,U Zvonu,0
29935,360,Kobylisy,1
29936,843,Smichovske nadrazi,1
29937,915,Holyne,1
29938,794,Benice,0
29939,466,Chodov,0
29940,253,Zelivskeho,1
29941,227,Sporilov,1
29942,871,Sidliste Rohoznik,0
29943,352,Dejvicka,1
29944,582,Kloboucnicka,1
29945,762,Velka Ohrada,1
29946,932,Holyne,1
29947,479,Dejvicka,0
29948,145,Skalka,0
29949,84,Zoologicka zahrada,0
29950,1146,Skalka,1
29951,1163,Letnany,1
29952,1145,Depo Hostivar,1
29953,1155,Cerny Most,0
29954,1155,Cerny Most,0
29955,537,Kacerov,1
29956,96,Dejvicka,1
29957,240,Ve Zlibku,0
29958,610,Divoka Sarka,0
29959,994,Spojovaci,0
29960,405,Sidliste Modrany,1
29961,239,Ve Zlibku,0
29962,464,Poliklinika Mazurska,1
29963,94,Kacerov,1
29964,175,Borislavka,1
29965,806,Filmove ateliery Barrandov,0
29966,290,Poliklinika Prosek,0
29967,852,Sidliste Zbraslav,0
29968,83,Nadrazi Holesovice,1
29969,574,Jesenicka,0
29970,946,Vysocanska,1
29971,806,Filmove ateliery Barrandov,0
29972,246,Nove Butovice,1
29973,946,Vysocanska,1
29974,633,Poliklinika Mazurska,1
29975,729,Nadrazi Hostivar,0
29976,251,Sidliste Cimice,0
29977,53,Dejvicka,1
29978,87,Zoologicka zahrada,0
29979,385,Treboradice,1
29980,426,Ve Zlibku,0
29981,520,Velka Ohrada,1
29982,819,Zamky,1
29983,179,Sidliste Malesice,0
29984,737,Zahradni Mesto,0
29985,31,Zentiva,1
29986,594,Sidliste Malesice,0
29987,925,Vozovna Zizkov,0
29988,277,Na Beranku,0
29989,763,Velka Ohrada,1
29990,668,Kubanske namesti,0
29991,983,Sidliste Repy,1
29992,284,Poliklinika Prosek,0
29993,547,Smichovske nadrazi,1
29994,547,Smichovske nadrazi,1
29995,70,Olsanske hrbitovy,0
29996,464,Poliklinika Mazurska,1
29997,972,Sidliste Barrandov,1
29998,521,Vypich,0
29999,618,Kobylisy,1
30000,84,Zoologicka zahrada,0
30001,124,Pod Lochkovem,0
30002,25,Spojovaci,0
30003,108,Sidliste Barrandov,1
30004,743,Nadrazi Klanovice-sever,1
30005,595,Sidliste Malesice,0
30006,1164,Haje,0
30007,625,Cerny Most,0
30008,70,Olsanske hrbitovy,0
30009,273,Olsanske hrbitovy,0
30010,189,Chodov,0
30011,250,Kobylisy,1
30012,666,Nadrazi Branik,1
30013,24,Sidliste Repy,1
30014,895,Andel,1
30015,105,Nadrazi Veleslavin,1
30016,688,Jizni Mesto,0
30017,530,Zelivskeho,1
30018,25,Spojovaci,0
30019,128,Pod Lochkovem,0
30020,762,Velka Ohrada,1
30021,98,Nove Komorany,0
30022,874,Nadrazi Hostivar,0
30023,248,Stadion Strahov,0
30024,15,Sidliste Repy,1
30025,568,Nemocnice pod Petrinem,1
30026,374,Haje,0
30027,473,Vozovna Pankrac,0
30028,613,Sidliste Barrandov,1
30029,737,Zahradni Mesto,0
30030,551,Na Knizeci,1
30031,315,Nasirovo namesti,0
30032,549,Letiste,0
30033,356,Predni Kopanina,0
30034,258,Dejvicka,1
30035,259,I. P. Pavlova,0
30036,373,Sidliste Zbraslav,1
30037,561,Seberak,0
30038,994,Spojovaci,0
30039,994,Spojovaci,0
30040,115,Vystaviste,0
30041,247,Dejvicka,1
30042,426,Ve Zlibku,0
30043,698,Kacerov,1
30044,251,Sidliste Cimice,0
30045,795,Poliklinika Malesice,1
30046,24,Sidliste Repy,1
30047,146,Smichovske nadrazi,1
30048,179,Sidliste Malesice,0
30049,156,Bane,0
30050,190,Florenc,1
30051,455,Stadion Strahov,0
30052,999,Spojovaci,0
30053,143,Zelivskeho,1
30054,766,Nove Vokovice,0
30055,135,Ujezd u Pruhonic,0
30056,204,Na Knizeci,1
30057,905,Sidliste Barrandov,0
30058,575,Sidliste Letnany,1
30059,878,Nadrazi Branik,1
30060,513,Vozovna Kobylisy,1
30061,721,Zahradni Mesto,0
30062,406,Vozovna Kobylisy,0
30063,965,Nove Strasnice,0
30064,98,Nove Komorany,0
30065,52,Suchdol,0
30066,489,Cerny Most,1
30067,879,Sidliste Modrany,1
30068,747,Klanovice,0
30069,473,Vozovna Pankrac,0
30070,20,Sidliste Repy,1
30071,1164,Haje,0
30072,1166,Muzeum,0
30073,1163,Letnany,1
30074,193,Jizni Mesto,0
30075,439,Trebonice,0
30076,90,Pisnice,0
30077,988,Spojovaci,0
30078,156,Bane,0
30079,235,Cakovice,0
30080,598,Nadrazi Branik,0
30081,279,Zelivskeho,1
30082,382,Domov senioru Dablice,0
30083,294,Ceskomoravska,0
30084,300,Strasnicka,1
30085,233,Sporilov,1
30086,471,Nadrazi Podbaba,1
30087,106,Letiste,0
30088,697,Sidliste Libus,0
30089,920,Sidliste Barrandov,0
30090,551,Na Knizeci,1
30091,932,Holyne,1
30092,562,Prazskeho povstani,1
30093,44,Ladvi,1
30094,926,Palackeho namesti,1
30095,140,Na Knizeci,1
30096,420,Jizni Mesto,1
30097,842,Lipence,1
30098,89,Kacerov,1
30099,184,Dvorce,0
30100,206,U Waltrovky,0
30101,181,Dvorce,0
30102,227,Sporilov,1
30103,71,Sporilov,1
30104,970,Sidliste Barrandov,1
30105,245,Velka Ohrada,0
30106,803,Depo Hostivar,1
30107,854,Nadrazi Radotin,1
30108,1156,Zlicin,1
30109,759,Nove Vokovice,0
30110,479,Dejvicka,0
30111,755,Obchodni centrum Cerny Most,0
30112,956,Radlicka,1
30113,194,Jizni Mesto,0
30114,46,Smichovske nadrazi,0
30115,190,Florenc,1
30116,39,Kobylisy,1
30117,455,Stadion Strahov,0
30118,1172,Haje,0
30119,1163,Letnany,1
30120,1156,Zlicin,1
30121,1155,Cerny Most,0
30122,597,Narodni divadlo,1
30123,471,Nadrazi Podbaba,1
30124,386,Nemocnice Na Homolce,0
30125,978,Stary Hloubetin,0
30126,906,Kotlarka,1
30127,931,Vozovna Zizkov,0
30128,771,Velka Ohrada,1
30129,533,Kavci hory,0
30130,736,Vypich,1
30131,529,Kavci hory,0
30132,894,Spejchar,0
30133,308,Nemocnice Vinohrady,1
30134,205,Na Knizeci,1
30135,456,Karlovo namesti,1
30136,158,Vozovna Zizkov,0
30137,610,Divoka Sarka,0
30138,730,Bila Hora,1
30139,880,Kobylisy,0
30140,864,Lehovec,0
30141,587,Haje,1
30142,977,Nadrazi Podbaba,1
30143,573,Jesenicka,0
30144,579,Kacerov,1
30145,200,Jizni Mesto,0
30146,195,Sidliste Cakovice,1
30147,574,Jesenicka,0
30148,607,Divoka Sarka,0
30149,74,Obchodni centrum Cakovice,1
30150,142,Zeleny pruh,0
30151,201,Sidliste Cakovice,1
30152,102,Sidliste Sporilov,1
30153,406,Vozovna Kobylisy,0
30154,50,Nadrazi Branik,0
30155,458,Volha,1
30156,100,Poliklinika Budejovicka,1
30157,6,Sidliste Petriny,1
30158,1145,Depo Hostivar,1
30159,1171,Prazskeho povstani,1
30160,1144,Nemocnice Motol,0
30161,1147,Nemocnice Motol,0
30162,274,Sidliste Petriny,1
30163,489,Cerny Most,1
30164,386,Nemocnice Na Homolce,0
30165,831,Haje,0
30166,81,Skalka,1
30167,292,Sidliste Cimice,1
30168,474,Nadrazi Podbaba,1
30169,873,Divoka Sarka,1
30170,174,Hradcanska,0
30171,206,U Waltrovky,0
30172,318,Treboradice,0
30173,119,Narodni divadlo,1
30174,212,Ustavy Akademie ved,0
30175,465,Chodov,0
30176,593,Zelivskeho,1
30177,872,Cerny Most,1
30178,101,Smichovske nadrazi,0
30179,175,Borislavka,1
30180,106,Letiste,0
30181,698,Kacerov,1
30182,116,Narodni divadlo,1
30183,861,Bila Hora,1
30184,16,Spojovaci,0
30185,550,Obchodni centrum Ruzyne,0
30186,339,Ustredni dilny DP,0
30187,83,Nadrazi Holesovice,1
30188,831,Haje,0
30189,142,Zeleny pruh,0
30190,397,Kobylisy,1
30191,760,Velka Ohrada,1
30192,466,Chodov,0
30193,618,Kobylisy,1
30194,533,Kavci hory,0
30195,450,Florenc,1
30196,246,Nove Butovice,1
30197,252,Kobylisy,1
30198,444,Florenc,1
30199,52,Suchdol,0
30200,609,Sidliste Barrandov,1
30201,617,Sidliste Bohnice,0
30202,84,Zoologicka zahrada,0
30203,154,Hlubocepy,0
30204,536,Sidliste Lhotka,0
30205,238,Miskovice,0
30206,552,Na Knizeci,1
30207,1164,Haje,0
30208,529,Kavci hory,0
30209,645,Obchodni centrum Sterboholy,0
30210,548,Na Beranku,0
30211,688,Jizni Mesto,0
30212,87,Zoologicka zahrada,0
30213,87,Zoologicka zahrada,0
30214,43,Ladvi,1
30215,112,Sidliste Barrandov,1
30216,145,Skalka,0
30217,183,Podolska vodarna,1
30218,229,Lehovec,0
30219,539,Spojovaci,0
30220,845,Nadrazi Radotin,0
30221,37,Sidliste Bohnice,0
30222,945,Kubanske namesti,0
30223,80,Dubec,0
30224,822,Namesti Bratri Synku,0
30225,237,Palmovka,1
30226,3,Sidliste Dablice,0
30227,916,Smichovske nadrazi,0
30228,248,Stadion Strahov,0
30229,143,Zelivskeho,1
30230,532,Zelivskeho,1
30231,752,Cerny Most,1
30232,945,Kubanske namesti,0
30233,83,Nadrazi Holesovice,1
30234,428,Depo Hostivar,1
30235,283,Novoborska,0
30236,606,Sidliste Barrandov,1
30237,292,Sidliste Cimice,1
30238,367,Sobin,1
30239,65,Dolni Pocernice,0
30240,180,Podolska vodarna,1
30241,178,Florenc,1
30242,580,Smichovske nadrazi,0
30243,643,Staromestska,1
30244,857,Vinicky,0
30245,823,Kobylisy,1
30246,734,Vypich,1
30247,522,Kbelsky hrbitov,0
30248,329,Ustredni dilny DP,0
30249,49,Kacerov,1
30250,212,Ustavy Akademie ved,0
30251,959,Nove Strasnice,0
30252,105,Nadrazi Veleslavin,1
30253,894,Spejchar,0
30254,288,Novoborska,0
30255,874,Nadrazi Hostivar,0
30256,53,Dejvicka,1
30257,343,Ustredni dilny DP,0
30258,983,Sidliste Repy,1
30259,1144,Nemocnice Motol,0
30260,1155,Cerny Most,0
30261,1156,Zlicin,1
30262,1155,Cerny Most,0
30263,175,Borislavka,1
30264,741,Cerny Most,0
30265,95,Chodov,0
30266,561,Seberak,0
30267,87,Zoologicka zahrada,0
30268,221,Zelivskeho,1
30269,158,Vozovna Zizkov,0
30270,873,Divoka Sarka,1
30271,989,Sidliste Repy,1
30272,116,Narodni divadlo,1
30273,311,Poliklinika Malesice,0
30274,226,Lehovec,0
30275,204,Na Knizeci,1
30276,540,Pankrac,1
30277,844,Sidliste Radotin,0
30278,440,Vypich,1
30279,480,Obchodni centrum Zlicin,1
30280,569,Florenc,0
30281,302,Strasnicka,1
30282,872,Cerny Most,1
30283,95,Chodov,0
30284,226,Lehovec,0
30285,181,Dvorce,0
30286,651,Depo Hostivar,1
30287,982,Spojovaci,0
30288,966,Palackeho namesti,1
30289,359,Dolni Chabry,0
30290,359,Dolni Chabry,0
30291,848,Zlicin,1
30292,782,Lipany,0
30293,237,Palmovka,1
30294,83,Nadrazi Holesovice,1
30295,641,Ohrada,0
30296,419,Prazska ctvrt,0
30297,106,Letiste,0
30298,626,Nadrazi Holesovice,1
30299,189,Chodov,0
30300,689,Zelivskeho,1
30301,253,Zelivskeho,1
30302,180,Podolska vodarna,1
30303,274,Sidliste Petriny,1
30304,1000,Sidliste Repy,1
30305,53,Dejvicka,1
30306,582,Kloboucnicka,1
30307,84,Zoologicka zahrada,0
30308,250,Kobylisy,1
30309,102,Sidliste Sporilov,1
30310,536,Sidliste Lhotka,0
30311,154,Hlubocepy,0
30312,327,Kotlarka,1
30313,895,Andel,1
30314,3,Sidliste Dablice,0
30315,873,Divoka Sarka,1
30316,548,Na Beranku,0
30317,183,Podolska vodarna,1
30318,408,Vystaviste,0
30319,340,Sidliste Repy,1
30320,976,Stary Hloubetin,0
30321,751,Cerny Most,1
30322,1163,Letnany,1
30323,1164,Haje,0
30324,1167,Letnany,1
30325,1150,Depo Hostivar,1
30326,1145,Depo Hostivar,1
30327,405,Sidliste Modrany,1
30328,434,Smichovske nadrazi,1
30329,146,Smichovske nadrazi,1
30330,530,Zelivskeho,1
30331,219,Komorany,0
30332,753,Sidliste Horni Pocernice,0
30333,21,Spojovaci,0
30334,6,Sidliste Petriny,1
30335,989,Sidliste Repy,1
30336,115,Vystaviste,0
30337,248,Stadion Strahov,0
30338,594,Sidliste Malesice,0
30339,541,Spojovaci,0
30340,52,Suchdol,0
30341,137,Smukyrka,0
30342,90,Pisnice,0
30343,245,Velka Ohrada,0
30344,257,Vyhledy,0
30345,346,Sidliste Repy,1
30346,317,Sidliste Letnany,0
30347,419,Prazska ctvrt,0
30348,437,Luka,0
30349,909,Kotlarka,1
30350,157,Cechovo namesti,1
30351,523,Letnany,1
30352,537,Kacerov,1
30353,322,Letnany,1
30354,322,Letnany,1
30355,189,Chodov,0
30356,625,Cerny Most,0
30357,322,Letnany,1
30358,340,Sidliste Repy,1
30359,971,Ustredni dilny DP,0
30360,227,Sporilov,1
30361,464,Poliklinika Mazurska,1
30362,387,Na Knizeci,1
30363,977,Nadrazi Podbaba,1
30364,595,Sidliste Malesice,0
30365,109,Vystaviste,0
30366,479,Dejvicka,0
30367,233,Sporilov,1
30368,73,Dolni Pocernice,0
30369,976,Stary Hloubetin,0
30370,976,Stary Hloubetin,0
30371,420,Jizni Mesto,1
30372,1146,Skalka,1
30373,1163,Letnany,1
30374,1164,Haje,0
30375,179,Sidliste Malesice,0
30376,969,Nove Strasnice,0
30377,459,Chodov,0
30378,946,Vysocanska,1
30379,68,Sporilov,1
30380,864,Lehovec,0
30381,809,Na Knizeci,0
30382,625,Cerny Most,0
30383,64,VU Bechovice,0
30384,550,Obchodni centrum Ruzyne,0
30385,581,Smichovske nadrazi,0
30386,787,Nedvezi,0
30387,321,Letnany,1
30388,537,Kacerov,1
30389,42,Dablice,0
30390,946,Vysocanska,1
30391,809,Na Knizeci,0
30392,810,Na Knizeci,0
30393,998,Narodni divadlo,1
30394,750,Svepravice,0
30395,146,Smichovske nadrazi,1
30396,521,Vypich,0
30397,729,Nadrazi Hostivar,0
30398,593,Zelivskeho,1
30399,92,Kacerov,1
30400,617,Sidliste Bohnice,0
30401,837,Lipence,0
30402,194,Jizni Mesto,0
30403,438,Vypich,1
30404,267,Dejvicka,1
30405,260,Dejvicka,1
30406,247,Dejvicka,1
30407,437,Luka,0
30408,294,Ceskomoravska,0
30409,279,Zelivskeho,1
30410,204,Na Knizeci,1
30411,376,Haje,0
30412,737,Zahradni Mesto,0
30413,42,Dablice,0
30414,277,Na Beranku,0
30415,835,Dolni Cernosice,0
30416,249,Poliklinika Mazurska,0
30417,33,Viktoria Zizkov,0
30418,864,Lehovec,0
30419,266,Mototechna,0
30420,261,Bavorska,0
30421,130,Poliklinika Budejovicka,1
30422,522,Kbelsky hrbitov,0
30423,250,Kobylisy,1
30424,193,Jizni Mesto,0
30425,1156,Zlicin,1
30426,1156,Zlicin,1
30427,1166,Muzeum,0
30428,1155,Cerny Most,0
30429,565,Nadrazi Vrsovice,1
30430,53,Dejvicka,1
30431,260,Dejvicka,1
30432,675,Nadrazi Branik,1
30433,87,Zoologicka zahrada,0
30434,563,Seberak,0
30435,874,Nadrazi Hostivar,0
30436,593,Zelivskeho,1
30437,389,Bila Hora,0
30438,871,Sidliste Rohoznik,0
30439,679,Blatov sever,0
30440,684,Sidliste Rohoznik,0
30441,105,Nadrazi Veleslavin,1
30442,190,Florenc,1
30443,178,Florenc,1
30444,267,Dejvicka,1
30445,684,Sidliste Rohoznik,0
30446,273,Olsanske hrbitovy,0
30447,455,Stadion Strahov,0
30448,200,Jizni Mesto,0
30449,315,Nasirovo namesti,0
30450,853,Nadrazi Radotin,1
30451,618,Kobylisy,1
30452,130,Poliklinika Budejovicka,1
30453,541,Spojovaci,0
30454,145,Skalka,0
30455,813,Podhori,0
30456,610,Divoka Sarka,0
30457,206,U Waltrovky,0
30458,339,Ustredni dilny DP,0
30459,828,Cerny Most,1
30460,297,Nad Konvarkou,1
30461,407,Sidliste Modrany,1
30462,174,Hradcanska,0
30463,915,Holyne,1
30464,200,Jizni Mesto,0
30465,879,Sidliste Modrany,1
30466,474,Nadrazi Podbaba,1
30467,690,Nadrazi Uhrineves,0
30468,575,Sidliste Letnany,1
30469,617,Sidliste Bohnice,0
30470,70,Olsanske hrbitovy,0
30471,84,Zoologicka zahrada,0
30472,157,Cechovo namesti,1
30473,397,Kobylisy,1
30474,211,Sidliste Skalka,1
30475,1172,Haje,0
30476,241,Bazen Hloubetin,1
30477,804,Depo Hostivar,1
30478,201,Sidliste Cakovice,1
30479,242,Bazen Hloubetin,1
30480,80,Dubec,0
30481,113,Sidliste Barrandov,1
30482,764,Nadrazi Veleslavin,0
30483,547,Smichovske nadrazi,1
30484,965,Nove Strasnice,0
30485,687,Zelivskeho,1
30486,106,Letiste,0
30487,83,Nadrazi Holesovice,1
30488,988,Spojovaci,0
30489,585,Sidliste Pisnice,1
30490,925,Vozovna Zizkov,0
30491,919,Kotlarka,1
30492,587,Haje,1
30493,926,Palackeho namesti,1
30494,994,Spojovaci,0
30495,195,Sidliste Cakovice,1
30496,521,Vypich,0
30497,143,Zelivskeho,1
30498,632,Cakovice,0
30499,655,Nadrazi Uhrineves,0
30500,972,Sidliste Barrandov,1
30501,983,Sidliste Repy,1
30502,405,Sidliste Modrany,1
30503,257,Vyhledy,0
30504,277,Na Beranku,0
30505,206,U Waltrovky,0
30506,764,Nadrazi Veleslavin,0
30507,982,Spojovaci,0
30508,195,Sidliste Cakovice,1
30509,24,Sidliste Repy,1
30510,473,Vozovna Pankrac,0
30511,668,Kubanske namesti,0
30512,145,Skalka,0
30513,753,Sidliste Horni Pocernice,0
30514,854,Nadrazi Radotin,1
30515,540,Pankrac,1
30516,294,Ceskomoravska,0
30517,38,Simunkova,1
30518,408,Vystaviste,0
30519,83,Nadrazi Holesovice,1
30520,520,Velka Ohrada,1
30521,880,Kobylisy,0
30522,172,Zlicin,1
30523,697,Sidliste Libus,0
30524,895,Andel,1
30525,201,Sidliste Cakovice,1
30526,456,Karlovo namesti,1
30527,573,Jesenicka,0
30528,174,Hradcanska,0
30529,574,Jesenicka,0
30530,279,Zelivskeho,1
30531,1163,Letnany,1
30532,93,Sidliste Pisnice,0
30533,85,Podhori,0
30534,20,Sidliste Repy,1
30535,471,Nadrazi Podbaba,1
30536,783,Haje,1
30537,38,Simunkova,1
30538,595,Sidliste Malesice,0
30539,450,Florenc,1
30540,249,Poliklinika Mazurska,0
30541,529,Kavci hory,0
30542,190,Florenc,1
30543,995,Narodni divadlo,1
30544,446,Haje,0
30545,365,Depo Hostivar,1
30546,235,Cakovice,0
30547,446,Haje,0
30548,387,Na Knizeci,1
30549,732,Bila Hora,1
30550,121,Na Knizeci,1
30551,744,Klanovice,0
30552,204,Na Knizeci,1
30553,86,Podhori,0
30554,833,Lipence,0
30555,86,Podhori,0
30556,85,Podhori,0
30557,533,Kavci hory,0
30558,438,Vypich,1
30559,575,Sidliste Letnany,1
30560,373,Sidliste Zbraslav,1
30561,351,Lysolaje,0
30562,987,Spojovaci,0
30563,375,Haje,0
30564,142,Zeleny pruh,0
30565,761,Nadrazi Veleslavin,0
30566,355,Borislavka,1
30567,7,Sidliste Dablice,0
30568,761,Nadrazi Veleslavin,0
30569,594,Sidliste Malesice,0
30570,946,Vysocanska,1
30571,864,Lehovec,0
30572,931,Vozovna Zizkov,0
30573,639,Stavebni zona Horni Pocernice,1
30574,741,Cerny Most,0
30575,440,Vypich,1
30576,115,Vystaviste,0
30577,444,Florenc,1
30578,493,Vinor,1
30579,132,Nadrazi Branik,0
30580,190,Florenc,1
30581,1164,Haje,0
30582,906,Kotlarka,1
30583,465,Chodov,0
30584,905,Sidliste Barrandov,0
30585,406,Vozovna Kobylisy,0
30586,29,Letiste,0
30587,390,Nove Butovice,1
30588,880,Kobylisy,0
30589,607,Divoka Sarka,0
30590,730,Bila Hora,1
30591,458,Volha,1
30592,28,Zlicin,1
30593,251,Sidliste Cimice,0
30594,466,Chodov,0
30595,977,Nadrazi Podbaba,1
30596,155,Smichovske nadrazi,1
30597,1163,Letnany,1
30598,1145,Depo Hostivar,1
30599,1171,Prazskeho povstani,1
30600,1164,Haje,0
30601,1144,Nemocnice Motol,0
30602,1156,Zlicin,1
30603,1155,Cerny Most,0
30604,1147,Nemocnice Motol,0
30605,1155,Cerny Most,0
30606,339,Ustredni dilny DP,0
30607,178,Florenc,1
30608,242,Bazen Hloubetin,1
30609,861,Bila Hora,1
30610,565,Nadrazi Vrsovice,1
30611,50,Nadrazi Branik,0
30612,53,Dejvicka,1
30613,236,Palmovka,1
30614,752,Cerny Most,1
30615,105,Nadrazi Veleslavin,1
30616,698,Kacerov,1
30617,139,Kavalirka,1
30618,106,Letiste,0
30619,345,Ustredni dilny DP,0
30620,832,Smichovske nadrazi,1
30621,609,Sidliste Barrandov,1
30622,491,Opatov,0
30623,101,Smichovske nadrazi,0
30624,615,Sidliste Barrandov,1
30625,686,Nepasicke namesti,0
30626,641,Ohrada,0
30627,241,Bazen Hloubetin,1
30628,932,Holyne,1
30629,386,Nemocnice Na Homolce,0
30630,252,Kobylisy,1
30631,333,Ustredni dilny DP,0
30632,136,Opatov,1
30633,609,Sidliste Barrandov,1
30634,909,Kotlarka,1
30635,100,Poliklinika Budejovicka,1
30636,731,Vypich,1
30637,71,Sporilov,1
30638,132,Nadrazi Branik,0
30639,931,Vozovna Zizkov,0
30640,861,Bila Hora,1
30641,29,Letiste,0
30642,67,Palmovka,1
30643,68,Sporilov,1
30644,175,Borislavka,1
30645,71,Sporilov,1
30646,140,Na Knizeci,1
30647,49,Kacerov,1
30648,173,Chaplinovo namesti,0
30649,248,Stadion Strahov,0
30650,945,Kubanske namesti,0
30651,729,Nadrazi Hostivar,0
30652,729,Nadrazi Hostivar,0
30653,407,Sidliste Modrany,1
30654,299,Koleje Jizni Mesto,0
30655,995,Narodni divadlo,1
30656,258,Dejvicka,1
30657,763,Velka Ohrada,1
30658,498,Opatov,0
30659,101,Smichovske nadrazi,0
30660,499,Opatov,0
30661,945,Kubanske namesti,0
30662,512,Haje,0
30663,511,Haje,0
30664,643,Staromestska,1
30665,364,Sidliste Rohoznik,0
30666,724,Nadrazi Hostivar,0
30667,734,Vypich,1
30668,617,Sidliste Bohnice,0
30669,724,Nadrazi Hostivar,0
30670,641,Ohrada,0
30671,1170,Letnany,1
30672,50,Nadrazi Branik,0
30673,292,Sidliste Cimice,1
30674,606,Sidliste Barrandov,1
30675,643,Staromestska,1
30676,17,Spojovaci,0
30677,528,Nadrazi Holesovice,0
30678,105,Nadrazi Veleslavin,1
30679,221,Zelivskeho,1
30680,209,Skalka,1
30681,3,Sidliste Dablice,0
30682,480,Obchodni centrum Zlicin,1
30683,37,Sidliste Bohnice,0
30684,626,Nadrazi Holesovice,1
30685,988,Spojovaci,0
30686,138,Smukyrka,0
30687,146,Smichovske nadrazi,1
30688,697,Sidliste Libus,0
30689,74,Obchodni centrum Cakovice,1
30690,822,Namesti Bratri Synku,0
30691,67,Palmovka,1
30692,1144,Nemocnice Motol,0
30693,1167,Letnany,1
30694,1163,Letnany,1
30695,911,Smichovske nadrazi,0
30696,193,Jizni Mesto,0
30697,871,Sidliste Rohoznik,0
30698,87,Zoologicka zahrada,0
30699,561,Seberak,0
30700,106,Letiste,0
30701,194,Jizni Mesto,0
30702,976,Stary Hloubetin,0
30703,52,Suchdol,0
30704,49,Kacerov,1
30705,873,Divoka Sarka,1
30706,282,Ceskomoravska,1
30707,366,Poliklinika Petriny,0
30708,873,Divoka Sarka,1
30709,563,Seberak,0
30710,289,Ceskomoravska,1
30711,753,Sidliste Horni Pocernice,0
30712,102,Sidliste Sporilov,1
30713,524,Nadrazi Satalice,0
30714,318,Treboradice,0
30715,206,U Waltrovky,0
30716,221,Zelivskeho,1
30717,364,Sidliste Rohoznik,0
30718,252,Kobylisy,1
30719,52,Suchdol,0
30720,246,Nove Butovice,1
30721,901,Sidliste Barrandov,1
30722,843,Smichovske nadrazi,1
30723,825,Kobylisy,1
30724,618,Kobylisy,1
30725,582,Kloboucnicka,1
30726,520,Velka Ohrada,1
30727,219,Komorany,0
30728,273,Olsanske hrbitovy,0
30729,543,Spojovaci,0
